deal_value,days_since_created,stage_encoded,num_interactions,days_until_expected_close,closure_score,is_closed
109500.63,73,1,22,123,5.0,0
29345.18,93,3,4,39,7.2,0
17973.19,57,0,6,134,5.0,0
56910.58,20,4,6,168,28.2,0
128806.96,54,4,12,3,40.5,0
83753.49,18,1,9,-1,18.7,0
82560.23,18,2,23,30,39.6,0
22844.12,91,3,5,30,9.7,1
53973.79,90,0,13,-26,5.0,0
136252.56,29,2,23,142,25.1,0
42172.03,46,0,14,37,5.0,0
109054.96,29,0,19,30,12.3,0
206819.04,76,2,16,35,14.7,0
37436.99,30,0,15,-7,11.7,0
15688.91,34,2,23,41,33.7,0
87296.46,102,0,17,43,5.0,0
85477.58,2,1,5,-11,20.5,1
22319.8,91,3,3,178,5.0,0
599576.37,102,0,20,-21,5.0,0
71420.65,108,3,1,175,5.0,0
20860.69,110,3,12,127,5.0,0
9953.38,45,4,20,107,40.8,1
7697.15,107,2,13,-19,7.8,1
33518.74,68,2,20,42,20.4,0
34941.19,1,2,10,100,24.7,1
8985.78,113,4,7,103,7.8,0
12843.05,78,3,7,68,11.8,0
21977.59,37,3,14,-28,40.7,0
114567.82,22,3,21,33,46.1,1
124582.13,71,4,8,89,22.8,1
14130.14,108,1,12,78,5.0,0
17113.23,105,1,21,113,5.0,0
14767.11,3,2,1,127,12.4,0
181573.73,42,0,22,93,5.1,0
101689.08,69,0,18,56,5.0,0
80010.89,104,4,23,73,29.5,1
339887.58,50,0,24,167,5.0,0
42910.84,69,4,12,30,33.3,1
8708.16,103,4,5,-17,20.8,0
66790.05,109,0,2,21,5.0,0
44026.63,99,3,13,71,11.2,0
69239.84,94,3,1,30,5.0,0
61028.36,30,4,3,117,27.3,0
22607.69,62,1,23,30,16.4,0
27543.78,117,3,2,93,5.0,0
52177.63,30,3,10,79,28.1,0
848431.64,68,1,13,110,5.0,0
213053.43,53,2,18,30,24.1,1
53232.18,31,2,0,30,12.7,0
37030.83,25,3,4,31,28.4,0
77495.84,117,2,12,22,5.0,0
52529.31,25,4,4,30,38.5,1
69592.34,87,3,8,61,10.8,0
23570.05,37,0,6,-27,5.0,1
22389.46,21,2,11,30,26.7,0
32463.75,47,3,10,95,21.4,1
132301.34,52,3,20,30,36.4,1
126432.93,23,4,1,76,31.5,1
5662.38,1,4,23,177,50.0,0
22565.19,113,0,4,-18,5.0,0
36045.68,5,0,12,167,5.0,0
124585.07,58,2,2,30,6.6,0
244194.35,1,0,21,-15,27.2,0
31711.85,15,4,5,-27,48.2,0
226079.37,61,4,5,-7,32.4,0
112276.56,9,1,6,-5,18.8,1
38436.8,98,3,4,114,5.0,0
54246.22,68,2,3,30,5.0,0
150989.29,21,1,20,56,23.1,0
73397.61,25,0,14,35,8.0,0
55151.18,33,0,20,30,12.1,0
94098.56,72,4,19,30,39.4,1
26165.29,31,2,8,138,9.9,0
5835.73,83,2,10,116,5.0,0
21342.96,117,4,7,30,13.9,0
198846.78,4,0,22,120,13.8,0
76799.44,116,3,23,55,17.7,0
25945.68,57,1,17,30,11.9,0
28441.8,62,1,24,117,8.7,0
146986.02,67,0,4,-23,5.0,0
34342.06,35,0,11,11,5.0,0
10296.1,113,1,8,34,5.0,0
7216.17,31,0,13,-1,8.8,0
68186.98,23,4,6,-22,46.3,0
187924.91,114,0,14,-4,5.0,0
182068.81,61,4,15,123,29.4,0
10768.91,86,1,4,40,5.0,0
41496.62,97,0,7,30,5.0,1
22657.07,3,0,1,120,5.0,0
304158.43,25,3,6,30,30.5,0
39182.42,78,4,17,30,35.6,0
24458.0,41,1,3,116,5.0,0
250970.26,14,4,0,30,37.8,1
8723.15,47,4,1,21,29.8,0
32190.22,57,0,10,45,5.0,0
29844.78,4,2,1,-19,26.7,1
92916.44,27,4,2,107,28.2,0
9878.82,15,0,12,154,5.0,0
15642.53,27,1,15,21,19.8,1
138299.5,4,0,20,33,20.5,0
35418.34,8,2,14,180,18.6,0
72158.45,89,0,20,59,5.0,0
14671.07,32,3,11,30,33.4,1
213741.94,111,4,19,89,21.8,0
9640.72,109,2,14,30,5.0,0
4053.23,81,2,24,6,24.1,0
64727.33,59,4,21,9,47.4,1
94008.44,119,1,11,18,5.0,0
30517.81,79,1,2,132,5.0,0
26074.23,98,1,0,-7,5.0,0
2864.66,108,0,14,93,5.0,0
22663.42,27,4,2,30,35.9,0
4319.31,81,0,16,-12,5.0,0
28304.1,19,4,20,123,47.0,0
254583.07,96,1,15,30,5.0,0
43262.55,80,1,22,39,9.1,0
52588.7,16,2,4,31,21.1,0
386767.19,34,1,9,30,10.8,1
211517.95,38,1,22,40,21.6,1
9256.29,42,2,10,76,14.8,0
28001.23,15,0,4,-22,6.7,0
34052.08,114,2,14,173,5.0,0
70764.12,76,1,8,-20,5.0,0
241993.5,101,4,9,30,20.7,0
19417.48,16,0,20,30,17.2,0
44716.96,55,4,2,30,27.5,1
37947.02,111,4,22,46,29.1,0
6634.88,77,1,9,167,5.0,0
78005.23,84,1,3,-28,5.0,0
3925.15,31,2,18,133,20.4,0
23773.76,73,2,24,45,22.6,0
24463.11,22,1,4,22,10.2,0
82475.31,117,2,1,87,5.0,0
715684.54,27,2,0,113,5.6,0
26299.19,75,4,21,50,38.5,0
48644.04,60,4,24,30,48.0,1
55550.48,51,2,24,161,17.6,0
13852.64,64,3,20,30,32.8,1
23453.61,94,0,7,147,5.0,0
642162.56,5,2,19,34,39.1,0
109522.86,47,1,11,-12,13.1,0
106216.49,113,4,10,64,14.7,0
140424.97,37,4,15,66,42.3,0
21002.17,37,0,18,30,8.9,0
105829.28,107,1,1,119,5.0,0
85909.74,117,3,23,30,19.9,0
187248.03,115,4,20,-6,31.1,1
40458.22,75,0,9,1,5.0,0
22296.05,27,2,17,4,33.5,0
398518.72,30,1,8,51,8.9,0
169120.12,49,3,3,176,5.7,0
43774.92,33,3,12,116,25.5,0
123386.01,18,1,10,43,15.3,0
30560.41,66,0,17,-17,5.0,0
172616.84,47,0,22,158,5.0,0
27346.47,35,2,16,153,15.2,0
15770.86,82,1,4,30,5.0,0
87980.14,98,1,18,30,5.0,0
40588.65,6,4,0,26,40.6,0
105676.17,86,2,15,140,5.0,0
62063.24,75,1,11,175,5.0,0
14237.24,118,4,21,30,27.6,0
20298.55,79,3,22,141,19.2,0
161647.1,117,2,1,99,5.0,0
81886.31,86,2,6,30,5.0,0
93383.31,20,2,12,75,23.5,0
45839.35,58,2,15,-16,24.2,0
79406.25,28,2,0,30,13.6,0
145334.47,116,1,1,119,5.0,1
49758.0,63,1,8,145,5.0,0
45125.52,77,3,1,132,5.0,0
45357.73,97,0,10,89,5.0,0
105140.28,82,4,23,135,29.9,1
17195.1,107,1,14,56,5.0,0
41582.31,74,1,12,30,5.0,0
90116.76,48,0,16,161,5.0,0
33935.54,16,2,7,166,10.6,0
33575.87,39,1,23,30,23.3,0
22244.38,58,3,16,113,22.3,0
271360.87,5,2,12,5,35.0,1
51846.12,68,0,23,30,5.0,0
10220.35,109,4,18,31,27.2,0
339847.23,102,0,16,175,5.0,0
26588.71,2,2,14,144,24.0,0
3111.12,76,0,15,164,5.0,0
163852.27,3,3,6,97,30.4,0
116736.63,33,4,17,120,40.1,1
49908.01,28,1,10,172,5.0,0
87177.15,76,2,19,12,20.0,0
18664.09,3,2,4,-11,29.2,1
81895.01,81,1,15,30,5.0,0
115411.16,25,3,19,14,45.1,0
7558.28,7,1,3,136,5.0,0
20491.19,72,1,23,-10,17.4,1
7158.58,49,4,22,95,42.8,1
29848.0,95,4,10,134,13.1,0
192018.52,80,0,8,30,5.0,0
34724.01,24,3,8,4,35.4,0
51559.74,112,4,12,33,20.1,0
5478.63,62,4,1,138,13.6,0
52562.98,36,3,20,130,31.2,0
100823.61,62,2,3,72,5.0,0
112812.13,110,4,1,28,10.2,0
70729.38,49,3,4,167,7.6,0
19716.76,98,3,21,138,12.8,1
3076.72,101,0,23,30,5.0,0
14738.24,1,0,21,107,15.0,0
38810.05,80,3,6,149,5.0,0
44813.93,58,2,14,62,15.4,0
252667.03,106,4,15,-23,30.5,1
116994.15,61,1,24,89,11.8,0
118464.62,10,2,19,140,27.0,1
89102.48,45,2,15,154,11.1,0
27389.83,70,4,17,8,40.2,1
39214.06,20,3,23,27,49.3,0
39651.4,67,0,22,69,5.0,0
17285.13,52,4,23,76,44.8,0
115791.86,20,4,10,107,38.3,1
54752.02,90,4,13,163,14.7,0
6642.29,15,1,21,152,16.3,0
53682.35,97,1,23,-12,10.1,0
55725.01,74,3,22,30,31.8,1
60652.87,111,4,1,115,5.0,0
92969.38,16,3,22,35,48.7,0
31664.75,112,0,10,18,5.0,0
10648.32,104,0,18,158,5.0,0
78509.63,118,2,6,30,5.0,0
21009.28,95,1,2,64,5.0,0
214022.38,17,1,12,97,12.2,0
132573.85,39,4,23,1,56.2,0
50353.2,74,0,18,30,5.0,0
76152.11,4,1,13,30,23.8,0
85215.4,51,0,0,30,5.0,0
9039.16,66,0,6,30,5.0,0
22799.21,35,3,22,111,35.4,0
55714.33,18,2,24,138,29.8,0
75756.84,113,2,12,30,5.0,0
26550.5,90,0,6,39,5.0,0
31035.96,50,4,12,139,28.1,0
25060.59,109,3,9,47,6.6,0
18391.92,51,4,23,117,41.0,1
132876.14,76,1,4,18,5.0,0
244320.91,104,4,15,154,13.4,0
84550.05,2,4,15,88,50.6,1
63166.09,57,2,16,91,14.8,1
88473.31,43,1,11,7,12.4,0
105881.83,102,3,17,147,6.7,1
14800.71,21,2,1,82,11.5,0
24558.18,83,2,18,-28,20.9,0
78687.27,87,4,7,88,17.1,0
90531.08,108,3,21,18,21.8,0
16666.41,71,2,19,107,12.0,0
29047.63,104,2,6,-12,5.0,0
172471.22,11,3,15,122,34.5,0
25589.94,44,1,4,94,5.0,0
17980.59,90,0,22,21,5.0,0
60411.11,114,1,10,28,5.0,0
47028.56,15,0,6,172,5.0,0
10385.32,22,1,13,30,18.4,1
88893.16,99,2,20,168,5.0,0
107400.15,119,0,5,63,5.0,0
134447.43,2,4,20,30,61.4,1
201933.61,63,4,9,30,32.1,0
14727.49,82,2,10,30,7.4,0
27521.11,106,3,8,0,11.2,0
24759.69,113,1,17,-22,5.0,1
110625.96,104,4,12,-20,27.8,0
109400.3,51,4,22,119,39.8,1
22021.62,41,4,1,55,28.2,0
50586.95,7,3,19,10,50.9,1
75089.09,87,2,13,76,5.0,0
131421.74,118,1,1,30,5.0,0
57384.51,69,0,8,30,5.0,0
81278.49,53,2,5,144,5.0,0
20478.99,29,4,1,30,34.3,1
2843.44,95,3,20,86,17.9,0
49964.71,103,2,21,175,5.0,1
33100.64,106,3,9,74,5.0,0
43188.66,27,4,12,170,31.9,0
36491.21,109,3,2,33,5.0,0
6735.99,39,4,18,171,34.2,1
8374.09,107,3,19,30,18.9,0
16894.59,84,3,20,-22,32.0,0
1947.99,65,2,19,-7,25.2,0
189366.25,103,2,24,126,5.5,0
53830.07,50,4,20,101,39.9,0
41591.17,84,3,2,143,5.0,0
69885.21,16,3,11,45,36.7,1
101660.23,54,0,16,74,5.0,0
7295.18,94,1,22,30,5.8,0
59488.62,100,3,3,135,5.0,0
104928.43,44,2,18,30,26.8,0
64495.16,106,4,9,43,17.9,0
106455.76,91,0,7,30,5.0,0
38281.7,78,0,2,142,5.0,0
26142.51,59,1,14,30,8.3,1
32644.73,71,0,4,30,5.0,0
220175.65,50,1,20,8,19.2,0
14561.13,3,3,15,71,42.0,1
19612.54,40,3,12,30,32.0,0
30309.89,22,1,8,175,5.0,0
58431.11,81,3,23,-30,36.7,1
1818987.86,71,2,5,69,5.0,0
47918.71,110,2,2,100,5.0,0
125974.15,26,1,8,123,5.0,0
58591.76,53,2,2,109,5.0,0
58649.34,40,2,18,60,25.0,0
121311.78,87,3,4,60,6.9,0
79189.06,63,1,21,29,14.2,1
68702.82,24,4,23,105,50.3,0
111659.3,96,3,15,149,6.3,0
5256.65,114,0,5,-25,5.0,0
15499.47,34,1,5,23,7.5,0
28400.9,15,0,23,165,7.0,0
78152.29,75,2,24,-24,28.9,0
50040.66,41,4,9,64,35.3,0
5443.12,42,2,0,3,12.1,0
155866.35,45,2,7,30,15.5,0
63416.1,41,0,17,36,6.1,0
118323.47,25,1,13,175,5.0,0
26294.73,73,2,3,156,5.0,0
116543.54,54,4,16,108,34.0,0
83789.15,76,4,10,87,23.5,0
33715.97,113,3,20,70,14.1,0
12342.76,33,4,21,96,46.5,1
237382.5,96,1,20,40,5.0,0
161225.58,113,2,0,-18,5.0,0
41341.26,30,2,12,164,11.6,0
121485.5,18,0,6,161,5.0,0
21640.88,49,0,14,30,5.0,0
11162.49,80,4,17,-8,38.8,0
75127.23,42,3,19,158,25.6,1
10846.28,59,4,8,30,32.3,0
146287.26,67,0,7,136,5.0,0
31766.95,3,1,8,145,7.6,0
234883.21,30,0,16,135,5.0,1
58143.16,107,3,2,-6,5.5,0
113599.99,7,0,14,43,12.6,0
78236.7,92,2,8,142,5.0,0
13997.74,114,0,8,110,5.0,0
254626.56,53,2,7,41,12.0,0
41834.52,62,4,5,-19,33.3,1
58113.18,29,0,9,30,5.0,0
223115.46,40,3,6,30,26.0,0
108756.41,19,1,2,-13,12.6,0
50497.54,110,0,10,-20,5.0,0
3752.39,18,2,22,-9,42.5,1
36721.23,41,2,21,51,28.6,0
6050.03,92,2,9,30,5.0,0
21221.26,106,4,12,24,22.8,1
114455.38,83,2,22,163,5.8,0
6509.52,70,3,24,150,23.0,1
51864.31,62,1,8,2,5.0,0
52938.05,99,0,13,30,5.0,0
533548.62,95,4,20,30,33.5,0
89666.45,16,1,0,134,5.0,1
55509.15,78,1,12,53,5.0,0
89369.11,77,2,18,44,15.5,0
144576.71,14,0,8,60,5.0,0
18518.49,39,3,12,144,20.9,1
40137.45,84,2,6,2,5.6,0
178190.95,111,4,5,123,5.0,0
23410.48,83,1,21,73,5.0,0
163564.75,18,3,9,162,22.4,0
71460.42,67,1,18,5,12.4,0
117862.85,93,0,6,86,5.0,0
50446.16,44,0,3,162,5.0,0
189485.24,10,4,12,176,36.4,0
62827.33,70,4,12,30,33.0,1
261920.94,116,4,16,30,23.2,0
34256.61,92,2,14,23,9.1,0
11651.52,13,3,8,30,36.1,0
65787.14,119,4,23,28,29.5,0
22902.47,59,2,6,66,6.7,0
54870.2,65,4,3,-23,30.8,0
112497.23,60,2,23,77,22.3,0
13670.43,85,1,8,-26,5.0,0
25338.89,36,0,11,21,5.0,0
40486.12,3,2,12,-28,38.9,1
24570.59,91,4,14,30,28.7,0
349755.39,57,4,13,23,38.6,1
43712.36,72,2,8,147,5.0,0
13829.86,112,3,22,-11,24.5,0
37648.69,51,4,11,95,31.2,1
8216.74,7,1,22,157,19.2,0
301983.78,22,1,0,146,5.0,0
103055.59,65,2,13,-1,18.6,0
603004.59,8,0,0,24,5.0,0
16109.12,36,2,11,-13,26.5,0
31539.88,2,3,24,168,41.6,1
40910.52,9,3,12,105,33.8,0
39600.8,76,4,0,180,5.0,0
22694.7,53,1,10,123,5.0,0
204820.17,106,2,7,0,5.0,0
35660.8,113,2,13,30,5.0,0
44885.0,47,3,23,45,39.4,0
4561.26,1,2,12,-14,38.1,0
121800.13,39,0,12,79,5.0,0
96470.69,36,1,17,22,19.0,0
8801.78,106,3,24,114,15.8,0
338458.99,12,1,24,61,29.3,0
10715.13,74,1,4,78,5.0,0
26532.49,92,0,7,30,5.0,0
394368.56,108,2,8,99,5.0,0
35627.39,119,0,11,-18,5.0,0
14189.27,5,4,0,30,40.5,0
19409.38,2,2,5,166,12.8,0
11689.79,63,1,22,75,10.6,0
9292.87,23,0,0,80,5.0,0
101574.66,49,2,13,47,18.6,1
17474.81,116,1,8,8,5.0,0
74534.49,34,3,12,14,35.4,0
28110.04,65,4,15,30,37.5,0
32783.15,41,4,1,178,15.9,1
51479.76,17,4,16,-19,57.8,0
3346.97,104,3,12,47,11.1,0
14134.82,74,4,14,30,33.8,0
23441.95,30,1,13,172,5.0,0
152458.79,48,3,5,72,18.4,0
251961.9,99,4,21,137,22.6,0
23978.63,52,0,20,62,5.0,0
67624.46,81,2,12,30,9.7,0
188791.92,11,1,0,10,10.7,0
29383.23,54,4,19,79,39.9,0
28171.11,89,0,20,30,5.0,0
17429.09,48,3,18,30,35.6,0
31272.38,57,3,22,30,36.9,0
154427.04,21,0,2,143,5.0,0
112963.67,10,1,11,112,11.8,0
25583.49,13,4,8,30,46.1,0
21389.0,23,0,10,153,5.0,0
70131.68,64,1,5,86,5.0,0
181177.59,17,2,5,148,10.1,0
25601.55,68,3,13,56,22.0,0
46005.59,107,0,19,174,5.0,0
136850.29,61,1,9,179,5.0,1
38078.18,41,1,24,124,14.3,0
38390.25,76,4,6,170,11.2,0
198547.81,3,0,4,30,5.1,0
79616.91,29,3,14,119,28.4,0
152611.48,95,0,0,143,5.0,0
11445.0,8,4,11,160,37.6,1
56062.72,76,3,14,-13,27.5,0
56341.43,71,3,18,165,15.2,0
413925.43,99,1,6,30,5.0,0
20944.33,6,0,18,134,7.8,0
9394.84,67,3,23,16,36.3,0
16049.24,55,2,5,30,10.5,0
46411.63,33,1,12,37,13.4,0
212808.69,23,1,11,148,5.0,0
44514.75,97,4,20,143,21.6,1
336049.19,79,2,12,-27,16.0,0
8067.1,55,1,13,159,5.0,0
74566.61,14,2,12,71,25.7,0
77147.41,34,4,12,30,43.8,1
9600.5,68,3,0,84,6.2,0
3422.1,75,0,8,-28,5.0,0
51306.0,3,4,3,31,44.0,1
311848.38,91,4,12,30,26.7,1
160109.84,48,4,12,43,38.3,0
33513.37,66,3,23,67,31.5,0
19710.05,88,2,0,73,5.0,1
42200.21,76,4,11,10,32.2,1
115098.28,69,4,18,126,29.7,0
52058.42,24,0,0,108,5.0,0
61506.6,2,3,10,171,27.3,0
48001.94,67,0,13,179,5.0,0
8687.79,35,3,11,99,25.6,0
97757.08,90,1,11,83,5.0,0
11649.11,49,4,1,30,28.3,0
8835.6,11,1,16,30,24.7,0
246199.53,9,0,9,128,5.0,0
41849.07,29,2,14,30,27.3,0
120847.85,79,1,22,108,5.0,0
39365.13,7,1,17,116,18.3,0
26392.3,56,2,1,124,5.0,0
291636.63,23,4,21,99,49.2,1
35101.98,100,0,23,123,5.0,0
324235.04,30,0,12,96,5.0,0
23245.27,49,1,0,30,5.0,0
92586.29,45,2,10,29,18.6,0
28081.87,117,1,7,170,5.0,0
23782.34,100,4,0,52,9.8,0
67326.16,65,2,11,30,13.5,0
30488.54,64,0,14,30,5.0,0
48562.49,29,2,20,30,33.3,0
17274.98,46,4,19,87,41.5,0
140766.78,86,3,2,84,5.0,0
26688.28,79,1,4,-24,5.0,0
124780.51,73,2,15,174,5.0,0
15549.8,48,4,6,167,19.9,1
102904.51,23,1,18,120,14.1,0
25125.72,79,2,7,-2,8.5,0
141415.51,40,3,15,161,21.9,0
177575.88,26,0,15,34,8.8,0
119143.75,1,4,16,30,57.7,1
136245.86,20,4,18,152,41.8,0
5572.0,102,2,18,40,8.4,0
92840.36,58,1,12,26,7.0,0
37784.44,96,3,19,51,20.1,0
42288.41,109,0,19,130,5.0,0
12246.14,15,1,1,30,8.5,0
21356.46,16,4,15,97,45.5,0
45876.19,47,4,15,5,45.4,1
528469.69,95,1,11,89,5.0,0
103925.77,72,2,6,161,5.0,0
129298.53,97,4,7,45,18.4,0
145092.0,41,1,14,30,13.7,0
57782.07,112,4,5,134,5.0,0
2143.83,65,0,22,-30,10.5,0
54357.56,113,1,4,11,5.0,0
41918.07,59,4,3,-21,32.4,0
92430.82,19,2,1,35,16.8,0
34885.97,115,2,23,158,5.0,0
35702.4,71,0,17,139,5.0,0
177710.85,84,2,1,-6,5.0,0
55095.63,30,0,12,-30,11.0,0
79064.45,117,3,0,-30,5.0,0
132976.89,102,2,3,-23,5.0,0
83808.62,56,3,18,30,33.2,1
23768.07,58,4,8,165,19.1,0
119363.23,38,0,2,30,5.0,0
16047.2,38,0,11,47,5.0,0
49530.86,24,1,1,4,8.4,0
164654.29,119,3,6,102,5.0,0
83149.37,48,1,17,30,14.6,0
10908.09,111,1,18,124,5.0,0
208823.12,47,0,5,30,5.0,0
32289.61,24,1,5,101,5.0,0
7214.9,63,2,21,147,12.4,0
30584.01,59,0,2,30,5.0,0
139951.06,83,2,12,158,5.0,0
16624.07,16,4,24,151,49.1,0
38086.56,7,1,7,52,14.7,0
12283.2,39,1,19,30,19.3,1
27058.22,47,3,10,30,27.9,0
100770.94,65,2,14,23,17.2,0
10443.47,20,0,19,100,8.0,1
19819.01,29,4,7,-24,45.7,0
15133.36,85,4,18,140,23.5,0
269619.29,83,4,5,54,19.7,0
25862.12,21,1,21,63,23.4,0
17088.29,81,1,6,178,5.0,0
61072.15,33,1,12,35,13.6,0
229034.2,33,0,18,2,12.9,0
70008.57,116,3,1,-25,5.0,0
22131.09,34,3,18,68,36.0,1
8952.13,5,3,24,15,56.0,0
88799.29,83,3,10,78,12.3,0
37063.57,112,4,7,97,8.7,0
623873.27,101,2,7,2,5.0,0
16080.82,87,2,5,83,5.0,0
106721.12,31,3,16,30,38.7,1
23470.98,101,2,7,69,5.0,0
82113.6,35,1,15,14,18.1,0
53788.92,116,0,24,30,5.0,0
42490.8,89,4,10,-23,30.6,0
66522.54,18,4,10,62,43.4,1
30868.06,50,4,4,147,19.3,0
48461.43,71,2,19,46,18.1,0
78161.03,13,0,23,-15,25.6,0
122848.3,107,3,21,-7,24.6,1
269396.87,47,2,13,-2,24.1,0
100934.12,20,0,7,-1,6.1,0
5503.17,28,2,10,83,18.3,0
736316.73,111,1,13,129,5.0,0
62752.92,118,2,5,-13,5.0,0
14889.34,104,1,3,117,5.0,0
192070.47,54,3,8,57,21.1,1
319672.79,76,3,12,-10,25.2,0
3129.7,25,1,12,67,12.8,0
98528.71,40,2,17,85,21.5,0
4716.69,100,2,9,30,5.0,0
178728.86,79,1,9,30,5.0,0
6222.68,24,3,4,30,28.8,1
33193.78,110,4,12,102,13.8,1
61160.75,118,1,18,30,5.0,0
16609.78,51,1,16,116,5.0,0
6975.1,115,0,19,109,5.0,0
15949.98,94,0,8,10,5.0,0
90246.6,32,2,10,38,21.6,0
83721.16,64,4,13,30,35.8,1
35560.49,102,4,22,11,35.3,1
26814.95,43,2,22,131,21.0,0
18924.1,1,4,14,30,55.7,0
63877.2,16,4,7,-5,47.7,0
110418.54,86,1,13,4,5.0,0
78534.02,25,2,5,110,11.5,0
64772.31,80,0,24,-11,6.1,0
14795.55,57,0,24,164,5.0,0
71217.26,76,4,15,30,34.2,0
60604.89,23,3,24,134,38.7,1
45534.91,100,2,0,114,5.0,0
78099.42,56,3,2,157,5.0,0
41036.96,88,0,3,131,5.0,0
21570.29,1,1,11,32,22.5,1
35163.36,11,2,2,73,16.4,0
33300.05,82,1,11,119,5.0,0
46686.57,65,4,9,30,31.5,0
128596.47,30,1,6,176,5.0,0
105463.32,51,0,6,44,5.0,0
315421.49,79,3,13,71,17.2,1
42263.39,31,4,15,125,38.2,0
35913.27,4,2,2,110,14.8,1
107992.74,29,1,19,30,22.3,0
131454.5,49,0,17,179,5.0,0
7717.46,20,2,17,30,33.0,1
156218.44,94,0,2,100,5.0,0
64163.96,36,1,8,19,10.3,1
61796.67,63,4,22,117,36.4,0
107746.19,55,3,10,158,12.7,1
94895.71,75,4,6,30,25.5,1
67786.44,69,3,2,7,15.6,0
58492.42,9,1,7,121,7.2,0
61411.0,46,1,6,179,5.0,0
67842.93,75,2,0,169,5.0,0
35505.42,1,2,17,56,36.1,1
72070.86,12,1,20,111,20.3,0
4391.49,36,2,3,64,10.8,0
7522.45,48,2,14,86,16.0,0
30608.79,109,4,8,174,5.0,0
103937.7,73,4,8,79,23.2,0
1026485.97,74,4,3,119,13.9,0
292736.48,42,1,15,99,7.5,0
125742.66,7,3,5,129,25.0,1
42321.17,11,0,2,171,5.0,0
10680.72,64,3,19,5,34.3,0
12037.47,19,1,17,30,23.3,0
37495.68,18,4,6,96,36.0,1
64048.61,55,3,1,-10,20.5,0
39983.52,37,2,1,120,5.0,0
44062.06,63,3,21,160,21.1,0
58311.0,18,2,9,51,23.5,1
294098.2,5,3,23,61,50.4,1
90250.03,78,2,0,30,5.0,0
32344.04,46,4,13,98,34.4,0
282543.6,8,1,18,-7,31.3,1
55702.58,6,4,7,30,47.2,0
45914.89,85,0,6,30,5.0,0
358546.56,36,1,18,4,21.8,0
32501.29,9,2,3,11,24.2,0
50080.71,37,3,23,-15,48.4,1
62177.59,69,2,3,126,5.0,0
10285.43,36,4,4,83,29.9,0
82848.67,24,2,23,30,37.8,1
44057.65,19,4,17,74,48.9,1
118643.58,50,1,24,127,11.3,0
15233.39,51,3,9,30,25.7,0
43046.59,59,2,22,-13,30.6,0
5941.26,107,3,21,30,20.9,0
4667.04,102,2,6,30,5.0,0
47801.74,34,2,5,68,13.0,0
15423.91,54,3,0,146,5.0,0
3392.21,40,2,4,30,14.0,0
22061.95,44,2,11,138,9.0,0
15804.17,49,2,10,78,12.5,0
137407.7,83,2,12,30,9.1,0
23037.49,51,2,19,128,15.9,0
48692.81,4,1,24,149,22.9,1
47392.72,119,4,0,30,6.3,0
122106.15,25,1,7,-12,15.7,0
23459.58,83,3,17,0,27.1,0
17146.95,43,1,14,115,5.0,0
96686.15,7,3,21,30,50.9,0
120768.03,49,4,5,54,29.9,0
222010.11,28,2,23,177,21.9,0
66395.86,90,0,8,37,5.0,0
4751.47,55,0,7,30,5.0,0
9062.67,7,3,10,39,39.0,1
14436.91,96,4,24,-3,40.5,0
107301.83,12,4,18,60,53.4,1
723953.56,13,0,2,85,5.0,0
22275.42,70,3,17,30,28.0,1
99825.85,81,3,15,144,11.3,0
11459.8,9,1,21,30,30.3,1
110351.23,110,2,23,30,12.0,1
50930.25,73,3,11,-17,25.8,1
15716.31,93,3,15,77,14.4,0
599883.92,38,2,21,30,31.6,1
267105.36,54,0,14,-15,5.0,0
136164.85,16,3,20,30,47.2,0
80647.12,19,0,16,112,5.0,1
139505.49,37,4,16,30,46.9,0
6363.35,9,2,5,137,13.6,0
20559.58,36,1,23,49,22.3,0
214454.77,32,0,2,81,5.0,0
8737.66,63,2,18,30,21.1,0
186730.87,109,3,8,149,5.0,0
40547.44,98,0,18,154,5.0,0
137918.96,18,1,18,-1,27.7,0
2822.97,79,3,8,149,5.0,0
61559.31,70,0,16,96,5.0,0
17686.95,68,4,10,146,20.0,0
17362.56,112,3,16,173,5.0,0
133104.56,86,0,10,105,5.0,0
263828.17,83,2,2,179,5.0,1
86828.62,112,3,3,163,5.0,0
21649.72,91,1,1,85,5.0,0
27038.82,98,2,16,13,10.3,0
112973.16,53,0,16,10,5.0,0
6671.24,112,2,22,30,10.4,1
120261.49,15,4,11,175,34.0,0
30887.0,72,3,15,139,14.5,0
11186.42,37,3,1,30,21.9,1
7848.35,103,4,4,53,12.8,0
49444.26,85,4,6,175,8.0,0
13309.45,27,0,12,30,5.9,0
30718.67,52,0,7,41,5.0,0
67548.01,119,2,18,30,5.0,0
195716.63,115,0,13,-11,5.0,0
281815.6,1,2,5,95,20.2,0
200742.3,35,2,18,163,16.2,0
30473.0,86,0,8,103,5.0,0
75725.25,42,1,12,28,11.6,0
7350.72,11,4,10,12,50.5,0
54132.82,88,0,17,39,5.0,0
30919.06,107,2,6,30,5.0,0
12988.19,38,1,24,44,23.2,0
35128.07,115,0,1,30,5.0,0
17724.94,20,0,20,145,5.0,0
243699.01,84,3,6,169,5.0,0
28935.34,95,2,21,67,10.8,0
34918.91,80,2,24,171,7.9,0
126374.3,38,2,24,-4,38.0,0
34386.83,105,0,0,70,5.0,0
28220.99,41,3,14,30,33.7,0
2404480.98,25,0,19,152,5.0,0
4884.41,99,2,8,104,5.0,0
18723.72,55,0,23,152,5.0,0
